,company,date,Open,High,Low,Close,Adj Close,Volume
0,IBM,2022-05-03,133.0,133.60000610351562,131.99000549316406,132.52000427246094,126.22862243652344,3688600
1,IBM,2022-05-04,132.8699951171875,137.8699951171875,132.13999938964844,137.39999389648438,130.87693786621094,5932600
2,IBM,2022-05-05,136.4600067138672,137.25999450683594,134.75999450683594,135.9199981689453,129.46719360351562,5957400
3,IBM,2022-05-06,135.47000122070312,137.99000549316406,135.47000122070312,137.6699981689453,131.13412475585938,7306400
4,IBM,2022-05-09,134.41000366210938,136.35000610351562,133.32000732421875,134.44000244140625,129.61087036132812,7647900
5,IBM,2022-05-10,135.0,135.41000366210938,128.42999267578125,129.1300048828125,124.49162292480469,8642400
6,IBM,2022-05-11,129.86000061035156,132.9600067138672,129.86000061035156,130.75,126.05342864990234,5301100
7,IBM,2022-05-12,131.27000427246094,133.6199951171875,130.41000366210938,132.89999389648438,128.12619018554688,5384800
8,IBM,2022-05-13,133.0,133.8000030517578,131.0500030517578,133.60000610351562,128.80105590820312,4195100
9,IBM,2022-05-16,133.10000610351562,136.50999450683594,132.41000366210938,135.02999877929688,130.1796875,4250400
10,IBM,2022-05-17,137.19000244140625,138.3699951171875,135.63999938964844,138.3699951171875,133.3997039794922,4372900
11,IBM,2022-05-18,137.10000610351562,137.6199951171875,132.1699981689453,132.94000244140625,128.1647491455078,6003000
12,IBM,2022-05-19,132.0,132.32000732421875,128.7100067138672,129.66000366210938,125.0025863647461,5819700
13,IBM,2022-05-20,130.17999267578125,130.3699951171875,125.80000305175781,128.47999572753906,123.86495971679688,6914500
14,IBM,2022-05-23,129.5,131.9499969482422,129.4199981689453,131.1699981689453,126.45834350585938,3591500
15,IBM,2022-05-24,130.57000732421875,134.3699951171875,130.4199981689453,133.8000030517578,128.99386596679688,4189700
16,IBM,2022-05-25,132.86000061035156,134.82000732421875,132.86000061035156,134.38999938964844,129.56268310546875,3299300
17,IBM,2022-05-26,135.0,137.5500030517578,134.52000427246094,136.88999938964844,131.97286987304688,3929300
18,IBM,2022-05-27,137.38999938964844,139.74000549316406,137.24000549316406,139.27000427246094,134.26739501953125,4608000
19,IBM,2022-05-31,138.1999969482422,139.8300018310547,136.80999755859375,138.83999633789062,133.8528289794922,7978100
20,IBM,2022-06-01,139.6699981689453,140.47000122070312,138.52000427246094,139.42999267578125,134.421630859375,3796500
21,IBM,2022-06-02,139.4499969482422,140.2899932861328,136.85000610351562,140.14999389648438,135.1157684326172,3734800
22,IBM,2022-06-03,140.25999450683594,142.5800018310547,139.74000549316406,141.17999267578125,136.1087646484375,4352200
23,IBM,2022-06-06,142.97999572753906,144.72999572753906,142.0,142.8800048828125,137.74771118164062,4766900
24,IBM,2022-06-07,142.60000610351562,142.97999572753906,140.9600067138672,142.77999877929688,137.65130615234375,2887100
25,IBM,2022-06-08,142.07000732421875,142.8000030517578,140.14999389648438,140.8300018310547,135.77134704589844,3005700
26,IBM,2022-06-09,140.14999389648438,141.0399932861328,137.92999267578125,137.9600067138672,133.00445556640625,3591000
27,IBM,2022-06-10,137.8000030517578,137.8000030517578,135.25,136.19000244140625,131.2980194091797,4659500
28,IBM,2022-06-13,133.97000122070312,137.57000732421875,133.75999450683594,135.11000061035156,130.25682067871094,6486000
29,IBM,2022-06-14,135.0,136.9499969482422,134.86000061035156,135.72000122070312,130.8448944091797,4607800
30,IBM,2022-06-15,136.00999450683594,138.4499969482422,135.5800018310547,137.05999755859375,132.13677978515625,4606900
31,IBM,2022-06-16,135.3000030517578,136.24000549316406,134.38999938964844,135.6699981689453,130.7967071533203,5386400
32,IBM,2022-06-17,135.99000549316406,136.97999572753906,132.85000610351562,135.02000427246094,130.1700439453125,12968500
33,IBM,2022-06-21,135.89999389648438,138.5,135.89999389648438,137.85000610351562,132.89840698242188,4089300
34,IBM,2022-06-22,136.10000610351562,138.17999267578125,136.02999877929688,137.0800018310547,132.1560516357422,3791500
35,IBM,2022-06-23,137.13999938964844,138.6199951171875,136.5,138.44000244140625,133.46719360351562,4547900
36,IBM,2022-06-24,139.1999969482422,142.3699951171875,139.1300048828125,142.05999755859375,136.95716857910156,11493000
37,IBM,2022-06-27,142.25999450683594,143.8300018310547,141.9499969482422,142.8000030517578,137.67059326171875,3936000
38,IBM,2022-06-28,142.9199981689453,144.16000366210938,141.32000732421875,141.86000061035156,136.7643585205078,4064800
39,IBM,2022-06-29,142.74000549316406,143.52000427246094,139.5,140.7100067138672,135.65565490722656,4161500
40,IBM,2022-06-30,139.5800018310547,142.4600067138672,139.27999877929688,141.19000244140625,136.11843872070312,4878000
41,IBM,2022-07-01,141.0,141.6699981689453,139.25999450683594,141.1199951171875,136.05093383789062,4011900
42,IBM,2022-07-05,139.97000122070312,139.97000122070312,135.27000427246094,137.6199951171875,132.67665100097656,6273400
43,IBM,2022-07-06,138.0,139.13999938964844,137.1300048828125,138.0800018310547,133.12013244628906,3237000
44,IBM,2022-07-07,138.91000366210938,141.32000732421875,138.8300018310547,140.8300018310547,135.77134704589844,3897100
45,IBM,2022-07-08,140.75999450683594,141.32000732421875,139.82000732421875,140.47000122070312,135.42428588867188,2820800
46,IBM,2022-07-11,140.6199951171875,141.8699951171875,140.1300048828125,141.0,135.9352569580078,3904700
47,IBM,2022-07-12,140.83999633789062,141.5500030517578,138.57000732421875,139.17999267578125,134.1806182861328,3235400
48,IBM,2022-07-13,137.17999267578125,138.89999389648438,136.8000030517578,137.17999267578125,132.25245666503906,4123200
49,IBM,2022-07-14,135.60000610351562,139.42999267578125,135.02000427246094,139.05999755859375,134.06492614746094,5298400
50,IBM,2022-07-15,140.67999267578125,140.67999267578125,138.61000061035156,139.9199981689453,134.89404296875,4519300
51,IBM,2022-07-18,140.14999389648438,140.30999755859375,137.77999877929688,138.1300048828125,133.16835021972656,8231700
52,IBM,2022-07-19,131.5800018310547,132.55999755859375,127.72000122070312,130.8800048828125,126.17876434326172,29690500
53,IBM,2022-07-20,130.6999969482422,130.72000122070312,128.05999755859375,129.17999267578125,124.53982543945312,9882000
54,IBM,2022-07-21,128.75,128.80999755859375,125.12999725341797,127.1500015258789,122.5827407836914,11975400
55,IBM,2022-07-22,127.02999877929688,128.32000732421875,125.70999908447266,128.25,123.64322662353516,6467200
56,IBM,2022-07-25,128.44000244140625,129.1300048828125,127.9000015258789,128.5399932861328,123.92280578613281,4702400
57,IBM,2022-07-26,128.25999450683594,129.3000030517578,127.62999725341797,128.0800018310547,123.47933959960938,3645300
58,IBM,2022-07-27,127.97000122070312,129.42999267578125,127.58000183105469,129.1199951171875,124.48197174072266,4175600
59,IBM,2022-07-28,128.75,129.80999755859375,128.61000061035156,129.22000122070312,124.57838439941406,3913700
60,IBM,2022-07-29,129.52000427246094,131.0,129.30999755859375,130.7899932861328,126.09197998046875,5786800
61,IBM,2022-08-01,130.75,132.6999969482422,130.6999969482422,132.0399932861328,127.29708099365234,4142100
62,IBM,2022-08-02,132.1999969482422,132.77999877929688,130.50999450683594,131.80999755859375,127.07535552978516,4403600
63,IBM,2022-08-03,131.82000732421875,132.86000061035156,131.32000732421875,132.33999633789062,127.5863265991211,3088500
64,IBM,2022-08-04,132.14999389648438,132.2899932861328,131.02000427246094,131.63999938964844,126.91144561767578,3179800
65,IBM,2022-08-05,131.25,132.6699981689453,131.07000732421875,132.47999572753906,127.72128295898438,2586500
66,IBM,2022-08-08,133.10000610351562,133.35000610351562,132.02000427246094,132.61000061035156,127.84661865234375,3821200
67,IBM,2022-08-09,129.9199981689453,130.7899932861328,129.1199951171875,129.47000122070312,126.39204406738281,3496000
68,IBM,2022-08-10,130.75,131.77999877929688,130.33999633789062,131.5,128.373779296875,3664000
69,IBM,2022-08-11,132.36000061035156,133.22999572753906,132.0,132.5399932861328,129.38905334472656,3501900
70,IBM,2022-08-12,132.6199951171875,134.08999633789062,131.97999572753906,134.00999450683594,130.8240966796875,2766900
71,IBM,2022-08-15,132.9600067138672,135.19000244140625,132.24000549316406,134.92999267578125,131.7222442626953,2791200
72,IBM,2022-08-16,134.60000610351562,137.3699951171875,134.4499969482422,136.55999755859375,133.3134765625,4313600
73,IBM,2022-08-17,136.4600067138672,138.4199981689453,136.3000030517578,137.7899932861328,134.5142364501953,3667600
74,IBM,2022-08-18,137.7899932861328,139.1199951171875,137.75,139.07000732421875,135.76382446289062,3177700
75,IBM,2022-08-19,138.75,139.33999633789062,137.66000366210938,138.3699951171875,135.08045959472656,3155800
76,IBM,2022-08-22,137.64999389648438,137.85000610351562,135.47000122070312,135.5500030517578,132.3275146484375,3093600
77,IBM,2022-08-23,135.3699951171875,136.10000610351562,134.72000122070312,134.74000549316406,131.53677368164062,4141800
78,IBM,2022-08-24,134.88999938964844,135.11000061035156,133.11000061035156,133.22999572753906,130.06263732910156,2855400
79,IBM,2022-08-25,133.64999389648438,134.42999267578125,133.07000732421875,133.97999572753906,130.79481506347656,2706000
80,IBM,2022-08-26,134.10000610351562,134.17999267578125,130.33999633789062,130.3800048828125,127.2804183959961,4185300
81,IBM,2022-08-29,129.99000549316406,131.4199981689453,129.57000732421875,130.30999755859375,127.21207427978516,2783000
82,IBM,2022-08-30,130.55999755859375,130.77000427246094,129.2899932861328,129.5800018310547,126.49942779541016,2407900
83,IBM,2022-08-31,129.9199981689453,130.0,128.39999389648438,128.4499969482422,125.39628601074219,3490400
84,IBM,2022-09-01,128.39999389648438,129.82000732421875,127.73999786376953,129.66000366210938,126.57752227783203,3396200
85,IBM,2022-09-02,130.3000030517578,130.55999755859375,127.23999786376953,127.79000091552734,124.75198364257812,3040600
86,IBM,2022-09-06,127.80000305175781,128.05999755859375,126.30000305175781,126.72000122070312,123.7074203491211,3347100
87,IBM,2022-09-07,126.69000244140625,127.87000274658203,126.27999877929688,127.70999908447266,124.67388153076172,2401500
88,IBM,2022-09-08,127.19999694824219,128.5399932861328,126.58999633789062,128.47000122070312,125.41581726074219,2964600
89,IBM,2022-09-09,128.89999389648438,129.49000549316406,128.05999755859375,129.19000244140625,126.11869812011719,3291900
90,IBM,2022-09-12,130.3300018310547,130.99000549316406,129.88999938964844,130.66000366210938,127.55375671386719,3741100
91,IBM,2022-09-13,129.13999938964844,129.91000366210938,126.7699966430664,127.25,124.22482299804688,4565600
92,IBM,2022-09-14,127.5,129.0,126.8499984741211,127.69000244140625,124.65436553955078,3819100
93,IBM,2022-09-15,127.38999938964844,127.47000122070312,124.9000015258789,125.48999786376953,122.50666046142578,5141700
94,IBM,2022-09-16,124.36000061035156,127.52999877929688,123.83000183105469,127.2699966430664,124.24433898925781,9839700
95,IBM,2022-09-19,126.48999786376953,128.05999755859375,126.27999877929688,127.7300033569336,124.69341278076172,3981600
96,IBM,2022-09-20,126.9000015258789,126.98999786376953,125.5199966430664,126.30000305175781,123.29740905761719,2837500
97,IBM,2022-09-21,126.88999938964844,127.83999633789062,124.91999816894531,124.93000030517578,121.95997619628906,3389500
98,IBM,2022-09-22,124.76000213623047,126.51000213623047,124.41000366210938,125.30999755859375,122.3309326171875,4046600
99,IBM,2022-09-23,124.52999877929688,125.0,121.73999786376953,122.70999908447266,119.7927474975586,5195600
100,IBM,2022-09-26,122.30000305175781,124.26000213623047,121.75,122.01000213623047,119.1093978881836,3987800
101,IBM,2022-09-27,122.5999984741211,123.94999694824219,121.08000183105469,121.73999786376953,118.84580993652344,4117200
102,IBM,2022-09-28,121.6500015258789,123.2300033569336,119.80999755859375,122.76000213623047,119.84156799316406,4996400
103,IBM,2022-09-29,121.8499984741211,122.62000274658203,120.56999969482422,121.62999725341797,118.7384262084961,3817700
104,IBM,2022-09-30,121.66000366210938,122.43000030517578,118.61000061035156,118.80999755859375,115.98546600341797,5346100
105,IBM,2022-10-03,120.16000366210938,122.20999908447266,119.5999984741211,121.51000213623047,118.62128448486328,4261700
106,IBM,2022-10-04,122.80000305175781,125.6500015258789,122.5199966430664,125.5,122.51642608642578,4566100
107,IBM,2022-10-05,124.70999908447266,126.45999908447266,124.2300033569336,125.73999786376953,122.7507095336914,3212900
108,IBM,2022-10-06,124.87999725341797,125.30000305175781,121.7699966430664,122.2300033569336,119.32416534423828,5074600
109,IBM,2022-10-07,121.5,121.80000305175781,118.06999969482422,118.81999969482422,115.99523162841797,4499700
110,IBM,2022-10-10,119.79000091552734,119.95999908447266,117.04000091552734,117.75,114.95066833496094,5990000
111,IBM,2022-10-11,117.45999908447266,119.2300033569336,116.94000244140625,117.80000305175781,114.9994888305664,4043100
112,IBM,2022-10-12,118.0,118.80999755859375,117.19999694824219,117.56999969482422,114.77494812011719,3338800
113,IBM,2022-10-13,116.0999984741211,122.1500015258789,115.55000305175781,121.79000091552734,118.8946304321289,5837500
114,IBM,2022-10-14,121.80000305175781,122.54000091552734,119.83999633789062,120.04000091552734,117.18622589111328,3762400
115,IBM,2022-10-17,121.80000305175781,122.87999725341797,121.43000030517578,121.5199966430664,118.63103485107422,5458600
116,IBM,2022-10-18,123.0,123.94000244140625,121.81999969482422,122.94000244140625,120.01728820800781,5120300
117,IBM,2022-10-19,122.36000061035156,123.94000244140625,121.98999786376953,122.51000213623047,119.5975112915039,5906600
118,IBM,2022-10-20,126.25,128.9600067138672,125.1500015258789,128.3000030517578,125.24986267089844,13623100
119,IBM,2022-10-21,128.38999938964844,130.85000610351562,127.58999633789062,129.89999389648438,126.81182098388672,7201300
120,IBM,2022-10-24,130.89999389648438,133.11000061035156,129.85000610351562,132.69000244140625,129.53549194335938,5610900
121,IBM,2022-10-25,132.0,133.3000030517578,131.3000030517578,132.92999267578125,129.769775390625,5957600
122,IBM,2022-10-26,133.72000122070312,135.86000061035156,132.80999755859375,135.00999450683594,131.8003387451172,5139000
123,IBM,2022-10-27,135.5500030517578,136.39999389648438,134.4499969482422,134.77000427246094,131.56605529785156,3993200
124,IBM,2022-10-28,135.55999755859375,138.86000061035156,135.22000122070312,138.50999450683594,135.21713256835938,5965500
125,IBM,2022-10-31,138.05999755859375,138.77000427246094,136.60000610351562,138.2899932861328,135.0023651123047,4915300
